fid,tri
1,0.23223797976970673
2,0.566635251045227
3,0.21448105573654175
4,4.651302337646484
5,0.5786188840866089
6,8.24833869934082
7,1.1874911785125732
8,0.701409637928009
9,0.6914957761764526
10,14.789667129516602
11,1.4114058017730713
12,21.628589630126953
13,3.1538467407226562
14,0.36098381876945496
15,7.985980033874512
16,1.2527354955673218
17,0.567173957824707
18,0.6515890955924988
19,0.8390418887138367
20,13.50490951538086
21,0.06537726521492004
22,0.62323397397995
23,8.680466651916504
24,1.2926234006881714
25,0.732953667640686
26,9.911837577819824
27,1.8503305912017822
28,1.2535563707351685
29,3.8430016040802
30,2.1546027660369873
31,7.704853534698486
32,
33,1.5660996437072754
34,5.167880535125732
35,2.5400729179382324
36,0.5016604065895081
37,13.598899841308594
38,1.4095581769943237
39,0.8922500610351562
40,0.5260830521583557
41,0.37101683020591736
42,0.9081169962882996
43,1.7643636465072632
44,1.9662797451019287
45,1.2464216947555542
46,0.21343813836574554
47,0.9917017817497253
48,0.5826644897460938
49,1.6196225881576538
50,0.5156022310256958
51,0.9972988963127136
52,0.6761820316314697
53,13.840556144714355
54,0.7287641763687134
55,2.1958212852478027
56,3.7621941566467285
57,0.39419764280319214
58,0.43056562542915344
59,1.2253772020339966
60,1.1534873247146606
61,1.1361372470855713
62,1.0048788785934448
63,0.9109996557235718
64,1.2919273376464844
65,1.8985987901687622
66,8.957205772399902
67,13.66290283203125
68,2.3088955879211426
69,1.6267738342285156
70,1.0917205810546875
71,0.6913259625434875
72,5.329900741577148
73,1.060400366783142
74,0.5854384899139404
75,0.6067785620689392
76,13.928117752075195
77,1.674931287765503
78,1.4102609157562256
79,0.2529880106449127
80,0.4753268361091614
81,10.139351844787598
82,0.33887195587158203
83,0.47028037905693054
84,6.0462212562561035
85,2.8993096351623535
86,1.1681830883026123
87,4.220273494720459
88,1.305198311805725
89,1.9722518920898438
90,0.34194374084472656
91,0.4812009334564209
92,0.649378776550293
93,3.6060876846313477
94,8.48721981048584
95,0.44616031646728516
96,0.6205250024795532
97,0.9813812971115112
98,2.1458001136779785
99,4.357604503631592
100,0.7021219730377197
101,6.9876580238342285
102,1.8249014616012573
103,7.781049728393555
104,2.481919527053833
105,7.69544792175293
106,2.9537267684936523
107,1.0924488306045532
108,0.5728775858879089
109,0.8920513987541199
110,5.584465026855469
111,7.444051742553711
112,21.002910614013672
113,1.3266572952270508
114,5.684197902679443
115,7.698487281799316
116,3.5113003253936768
117,0.624988853931427
118,0.614417552947998
119,1.0757499933242798
120,0.4673750400543213
121,1.0367507934570312
122,0.0017310993280261755
123,1.693315863609314
124,3.3590476512908936
125,1.0297878980636597
126,0.5520308017730713
127,10.753788948059082
128,0.3039950132369995
129,0.858100950717926
130,2.967928409576416
131,0.5954828262329102
132,0.4856048822402954
133,16.384822845458984
134,9.212578773498535
135,0.932949423789978
136,0.5649378299713135
137,7.264796257019043
138,8.009435653686523
139,19.742084503173828
140,0.28831610083580017
141,8.145020484924316
142,3.2355709075927734
143,9.395133972167969
144,1.6642990112304688
145,0.8301079273223877
146,0.6605708599090576
147,8.361055374145508
148,1.859902262687683
149,0.729836642742157
150,0.6596832871437073
151,0.49687114357948303
152,1.2898458242416382
153,0.3014630377292633
154,3.482382297515869
155,3.7966036796569824
156,1.461505651473999
157,0.9463576674461365
158,5.392290115356445
159,1.0569697618484497
160,1.021823525428772
161,17.6075439453125
162,0.9516348838806152
163,2.1192166805267334
164,0.2136499434709549
165,
166,1.2743847370147705
167,2.341993570327759
168,1.2060589790344238
169,0.7233455777168274
170,1.008673071861267
171,16.00709342956543
172,2.1696043014526367
173,0.7738624811172485
174,0.5570786595344543
175,0.5488824248313904
176,0.30422189831733704
177,
178,0.36416593194007874
179,0.07147477567195892
180,0.8553769588470459
181,1.349414348602295
182,4.976550579071045
183,0.7331805229187012
184,3.8748738765716553
185,8.198487281799316
186,0.04683014750480652
187,1.1144390106201172
188,1.3774553537368774
189,2.9724416732788086
190,1.1404669284820557
191,2.2574150562286377
192,0.07643932849168777
193,0.6201868653297424
194,4.655500411987305
195,1.7078204154968262
196,1.3579974174499512
197,2.9257466793060303
198,1.3835816383361816
199,0.4242856502532959
200,0.4849582612514496
201,0.3929498493671417
202,1.7839072942733765
203,6.35166597366333
204,0.4971276521682739
205,0.0014134367229416966
206,10.818338394165039
207,1.0544222593307495
208,0.36094605922698975
209,1.036518931388855
210,0.6754248738288879
211,2.8695082664489746
212,1.1740144491195679
213,22.45072364807129
214,14.74087142944336
215,1.0340663194656372
216,6.317634582519531
217,2.845327377319336
218,0.41754892468452454
219,2.6247315406799316
220,1.3733532428741455
221,0.7839037775993347
222,1.528398036956787
223,2.279435873031616
224,0.6478943228721619
225,5.612226963043213
226,0.5791833400726318
227,1.693764090538025
228,0.6870240569114685
229,0.012890049256384373
230,5.278116703033447
231,0.3493572473526001
232,1.1482065916061401
233,1.2011982202529907
234,5.295361518859863
235,1.4947614669799805
236,0.4800027310848236
237,1.4234294891357422
238,0.7498050332069397
239,1.826934814453125
240,14.632489204406738
241,8.389724731445312
242,0.7110520601272583
243,7.117886066436768
244,0.7584806084632874
245,6.981374740600586
246,1.2659294605255127
247,2.7813146114349365
248,0.6541755199432373
249,9.749306678771973
250,0.6602498292922974
251,3.9479146003723145
252,0.0015857398975640535
253,0.5013200044631958
254,0.6519445776939392
255,0.2955002784729004
256,0.5413207411766052
257,1.2355389595031738
258,4.592498779296875
259,1.8781052827835083
260,2.53096342086792
261,1.0594695806503296
262,2.3867123126983643
263,2.0027880668640137
264,0.0
265,0.0019989013671875
266,5.6929216384887695
267,3.671572208404541
268,5.838100433349609
269,3.6158010959625244
270,0.6229044795036316
271,24.157194137573242
272,0.5752530097961426
273,2.073242425918579
274,0.4903643727302551
